file_name,motif_type,target,group,model,F1_Scores,F1
,A-minor,R1261,RNA_Dojo - 006,2,,
,Tandem-GA-Sheared,R1261,RNA_Dojo - 006,2,,
,Intercalated nucleotide,R1261,RNA_Dojo - 006,2,,
,Docked A,R1261,RNA_Dojo - 006,2,,
,Loop-E Submotif,R1205,GuangzhouRNA-meta - 417,5,,
,Intercalated T-Loop,R1205,GuangzhouRNA-meta - 417,5,,0.0
,GNRA Tetraloop,R1205,GuangzhouRNA-meta - 417,5,,
,T-loop,R1205,GuangzhouRNA-meta - 417,5,,0.0
,Tetraloop-receptor,R1205,GuangzhouRNA-meta - 417,5,,
,U-turn,R1205,GuangzhouRNA-meta - 417,5,,0.0
,GA-minor,R1205,GuangzhouRNA-meta - 417,5,,0.0
,UA-handle,R1205,GuangzhouRNA-meta - 417,5,,0.0
,Z-turn,R1205,GuangzhouRNA-meta - 417,5,,
,Platform,R1205,GuangzhouRNA-meta - 417,5,,
,Bulged-G,R1205,GuangzhouRNA-meta - 417,5,,
,A-minor,R1205,GuangzhouRNA-meta - 417,5,,
,Tandem-GA-Sheared,R1205,GuangzhouRNA-meta - 417,5,,
,Intercalated nucleotide,R1205,GuangzhouRNA-meta - 417,5,,0.0
,Docked A,R1205,GuangzhouRNA-meta - 417,5,,
,Loop-E Submotif,R1261,MIEnsembles-Server - S 110,2,,
,Intercalated T-Loop,R1261,MIEnsembles-Server - S 110,2,,
,GNRA Tetraloop,R1261,MIEnsembles-Server - S 110,2,,
,T-loop,R1261,MIEnsembles-Server - S 110,2,,
,Tetraloop-receptor,R1261,MIEnsembles-Server - S 110,2,,
,U-turn,R1261,MIEnsembles-Server - S 110,2,,
,GA-minor,R1261,MIEnsembles-Server - S 110,2,,
,UA-handle,R1261,MIEnsembles-Server - S 110,2,,
,Z-turn,R1261,MIEnsembles-Server - S 110,2,,
,Platform,R1261,MIEnsembles-Server - S 110,2,,
,Bulged-G,R1261,MIEnsembles-Server - S 110,2,,
,A-minor,R1261,MIEnsembles-Server - S 110,2,,
,Tandem-GA-Sheared,R1261,MIEnsembles-Server - S 110,2,,
,Intercalated nucleotide,R1261,MIEnsembles-Server - S 110,2,,
,Docked A,R1261,MIEnsembles-Server - S 110,2,,
,Loop-E Submotif,R1296,CSSB_experimental - 286,5,,
,Intercalated T-Loop,R1296,CSSB_experimental - 286,5,,
,GNRA Tetraloop,R1296,CSSB_experimental - 286,5,,
,T-loop,R1296,CSSB_experimental - 286,5,,
,Tetraloop-receptor,R1296,CSSB_experimental - 286,5,,
,U-turn,R1296,CSSB_experimental - 286,5,,
,GA-minor,R1296,CSSB_experimental - 286,5,,
,UA-handle,R1296,CSSB_experimental - 286,5,,
,Z-turn,R1296,CSSB_experimental - 286,5,,
,Platform,R1296,CSSB_experimental - 286,5,,
,Bulged-G,R1296,CSSB_experimental - 286,5,,
,A-minor,R1296,CSSB_experimental - 286,5,,
,Tandem-GA-Sheared,R1296,CSSB_experimental - 286,5,,
,Intercalated nucleotide,R1296,CSSB_experimental - 286,5,,
,Docked A,R1296,CSSB_experimental - 286,5,,
,Loop-E Submotif,R1205,kiharalab_server - S 267,3,,
,Intercalated T-Loop,R1205,kiharalab_server - S 267,3,,0.0
,GNRA Tetraloop,R1205,kiharalab_server - S 267,3,,
,T-loop,R1205,kiharalab_server - S 267,3,,0.0
,Tetraloop-receptor,R1205,kiharalab_server - S 267,3,,
,U-turn,R1205,kiharalab_server - S 267,3,,0.0
,GA-minor,R1205,kiharalab_server - S 267,3,,0.0
,UA-handle,R1205,kiharalab_server - S 267,3,,0.0
,Z-turn,R1205,kiharalab_server - S 267,3,,
,Platform,R1205,kiharalab_server - S 267,3,,
,Bulged-G,R1205,kiharalab_server - S 267,3,,
,A-minor,R1205,kiharalab_server - S 267,3,,
,Tandem-GA-Sheared,R1205,kiharalab_server - S 267,3,,
,Intercalated nucleotide,R1205,kiharalab_server - S 267,3,,0.0
,Docked A,R1205,kiharalab_server - S 267,3,,
,Loop-E Submotif,R1261,KiharaLab - 294,2,,
,Intercalated T-Loop,R1261,KiharaLab - 294,2,,
,GNRA Tetraloop,R1261,KiharaLab - 294,2,,
,T-loop,R1261,KiharaLab - 294,2,,
,Tetraloop-receptor,R1261,KiharaLab - 294,2,,
,U-turn,R1261,KiharaLab - 294,2,,
,GA-minor,R1261,KiharaLab - 294,2,,
,UA-handle,R1261,KiharaLab - 294,2,,
,Z-turn,R1261,KiharaLab - 294,2,,
,Platform,R1261,KiharaLab - 294,2,,
,Bulged-G,R1261,KiharaLab - 294,2,,
,A-minor,R1261,KiharaLab - 294,2,,
,Tandem-GA-Sheared,R1261,KiharaLab - 294,2,,
,Intercalated nucleotide,R1261,KiharaLab - 294,2,,
,Docked A,R1261,KiharaLab - 294,2,,
,Loop-E Submotif,R1281,nfRNA - 307,3,,
,Intercalated T-Loop,R1281,nfRNA - 307,3,,
,GNRA Tetraloop,R1281,nfRNA - 307,3,,
,T-loop,R1281,nfRNA - 307,3,,
,Tetraloop-receptor,R1281,nfRNA - 307,3,,
,U-turn,R1281,nfRNA - 307,3,,
,GA-minor,R1281,nfRNA - 307,3,,
,UA-handle,R1281,nfRNA - 307,3,,0.0
,Z-turn,R1281,nfRNA - 307,3,,0.0
,Platform,R1281,nfRNA - 307,3,,
,Bulged-G,R1281,nfRNA - 307,3,,
,A-minor,R1281,nfRNA - 307,3,,
,Tandem-GA-Sheared,R1281,nfRNA - 307,3,,
,Intercalated nucleotide,R1281,nfRNA - 307,3,,
,Docked A,R1281,nfRNA - 307,3,,
,Loop-E Submotif,R1262,test001 - 202,4,,
,Intercalated T-Loop,R1262,test001 - 202,4,,
,GNRA Tetraloop,R1262,test001 - 202,4,,
,T-loop,R1262,test001 - 202,4,,
,Tetraloop-receptor,R1262,test001 - 202,4,,
,U-turn,R1262,test001 - 202,4,,
,GA-minor,R1262,test001 - 202,4,,
,UA-handle,R1262,test001 - 202,4,,
,Z-turn,R1262,test001 - 202,4,,
,Platform,R1262,test001 - 202,4,,
,Bulged-G,R1262,test001 - 202,4,,
,A-minor,R1262,test001 - 202,4,,
,Tandem-GA-Sheared,R1262,test001 - 202,4,,
,Intercalated nucleotide,R1262,test001 - 202,4,,
,Docked A,R1262,test001 - 202,4,,
,Loop-E Submotif,R1205,GuangzhouRNA_AI - 317,2,,
,Intercalated T-Loop,R1205,GuangzhouRNA_AI - 317,2,,0.0
,GNRA Tetraloop,R1205,GuangzhouRNA_AI - 317,2,,
,T-loop,R1205,GuangzhouRNA_AI - 317,2,,0.0
,Tetraloop-receptor,R1205,GuangzhouRNA_AI - 317,2,,
,U-turn,R1205,GuangzhouRNA_AI - 317,2,,0.0
,GA-minor,R1205,GuangzhouRNA_AI - 317,2,,0.0
,UA-handle,R1205,GuangzhouRNA_AI - 317,2,,0.0
,Z-turn,R1205,GuangzhouRNA_AI - 317,2,,
,Platform,R1205,GuangzhouRNA_AI - 317,2,,
,Bulged-G,R1205,GuangzhouRNA_AI - 317,2,,
,A-minor,R1205,GuangzhouRNA_AI - 317,2,,
,Tandem-GA-Sheared,R1205,GuangzhouRNA_AI - 317,2,,
,Intercalated nucleotide,R1205,GuangzhouRNA_AI - 317,2,,0.0
,Docked A,R1205,GuangzhouRNA_AI - 317,2,,
,Loop-E Submotif,R1263,RNA_Dojo - 006,2,,
,Intercalated T-Loop,R1263,RNA_Dojo - 006,2,,
,GNRA Tetraloop,R1263,RNA_Dojo - 006,2,,
,T-loop,R1263,RNA_Dojo - 006,2,,
,Tetraloop-receptor,R1263,RNA_Dojo - 006,2,,
,U-turn,R1263,RNA_Dojo - 006,2,,
,GA-minor,R1263,RNA_Dojo - 006,2,,0.0
,UA-handle,R1263,RNA_Dojo - 006,2,,
,Z-turn,R1263,RNA_Dojo - 006,2,,
,Platform,R1263,RNA_Dojo - 006,2,,
,Bulged-G,R1263,RNA_Dojo - 006,2,,
,A-minor,R1263,RNA_Dojo - 006,2,,
,Tandem-GA-Sheared,R1263,RNA_Dojo - 006,2,,0.0
,Intercalated nucleotide,R1263,RNA_Dojo - 006,2,,
,Docked A,R1263,RNA_Dojo - 006,2,,
,Loop-E Submotif,R1209,GeneSilico - 338,3,,
,Intercalated T-Loop,R1209,GeneSilico - 338,3,,
,GNRA Tetraloop,R1209,GeneSilico - 338,3,,
,T-loop,R1209,GeneSilico - 338,3,,
,Tetraloop-receptor,R1209,GeneSilico - 338,3,,
,U-turn,R1209,GeneSilico - 338,3,,
,GA-minor,R1209,GeneSilico - 338,3,,
,UA-handle,R1209,GeneSilico - 338,3,,
,Z-turn,R1209,GeneSilico - 338,3,,
,Platform,R1209,GeneSilico - 338,3,,
,Bulged-G,R1209,GeneSilico - 338,3,,
,A-minor,R1209,GeneSilico - 338,3,,
,Tandem-GA-Sheared,R1209,GeneSilico - 338,3,,
,Intercalated nucleotide,R1209,GeneSilico - 338,3,,
,Docked A,R1209,GeneSilico - 338,3,,
,Loop-E Submotif,R1205,CSSB_experimental - 286,3,,
,Intercalated T-Loop,R1205,CSSB_experimental - 286,3,,0.0
,GNRA Tetraloop,R1205,CSSB_experimental - 286,3,,
,T-loop,R1205,CSSB_experimental - 286,3,,0.0
,Tetraloop-receptor,R1205,CSSB_experimental - 286,3,,
,U-turn,R1205,CSSB_experimental - 286,3,,0.0
,GA-minor,R1205,CSSB_experimental - 286,3,,0.0
,UA-handle,R1205,CSSB_experimental - 286,3,,0.0
,Z-turn,R1205,CSSB_experimental - 286,3,,
,Platform,R1205,CSSB_experimental - 286,3,,
,Bulged-G,R1205,CSSB_experimental - 286,3,,
,A-minor,R1205,CSSB_experimental - 286,3,,
,Tandem-GA-Sheared,R1205,CSSB_experimental - 286,3,,
,Intercalated nucleotide,R1205,CSSB_experimental - 286,3,,0.0
,Docked A,R1205,CSSB_experimental - 286,3,,
,Loop-E Submotif,R1205,MIEnsembles-Server - S 110,3,,
,Intercalated T-Loop,R1205,MIEnsembles-Server - S 110,3,,0.0
,GNRA Tetraloop,R1205,MIEnsembles-Server - S 110,3,,
,T-loop,R1205,MIEnsembles-Server - S 110,3,,0.0
,Tetraloop-receptor,R1205,MIEnsembles-Server - S 110,3,,
,U-turn,R1205,MIEnsembles-Server - S 110,3,,0.0
,GA-minor,R1205,MIEnsembles-Server - S 110,3,,0.0
,UA-handle,R1205,MIEnsembles-Server - S 110,3,,0.0
,Z-turn,R1205,MIEnsembles-Server - S 110,3,,
,Platform,R1205,MIEnsembles-Server - S 110,3,,
,Bulged-G,R1205,MIEnsembles-Server - S 110,3,,
,A-minor,R1205,MIEnsembles-Server - S 110,3,,
,Tandem-GA-Sheared,R1205,MIEnsembles-Server - S 110,3,,
,Intercalated nucleotide,R1205,MIEnsembles-Server - S 110,3,,0.0
,Docked A,R1205,MIEnsembles-Server - S 110,3,,
,Loop-E Submotif,R1209,falcon2 - S 208,1,,
,Intercalated T-Loop,R1209,falcon2 - S 208,1,,
,GNRA Tetraloop,R1209,falcon2 - S 208,1,,
,T-loop,R1209,falcon2 - S 208,1,,
,Tetraloop-receptor,R1209,falcon2 - S 208,1,,
,U-turn,R1209,falcon2 - S 208,1,,
,GA-minor,R1209,falcon2 - S 208,1,,
,UA-handle,R1209,falcon2 - S 208,1,,
,Z-turn,R1209,falcon2 - S 208,1,,
,Platform,R1209,falcon2 - S 208,1,,
,Bulged-G,R1209,falcon2 - S 208,1,,
,A-minor,R1209,falcon2 - S 208,1,,
,Tandem-GA-Sheared,R1209,falcon2 - S 208,1,,
,Intercalated nucleotide,R1209,falcon2 - S 208,1,,
,Docked A,R1209,falcon2 - S 208,1,,
,Loop-E Submotif,R1261,LCDD-team - 055,3,,
,Intercalated T-Loop,R1261,LCDD-team - 055,3,,
,GNRA Tetraloop,R1261,LCDD-team - 055,3,,
,T-loop,R1261,LCDD-team - 055,3,,
,Tetraloop-receptor,R1261,LCDD-team - 055,3,,
,U-turn,R1261,LCDD-team - 055,3,,
,GA-minor,R1261,LCDD-team - 055,3,,
,UA-handle,R1261,LCDD-team - 055,3,,
,Z-turn,R1261,LCDD-team - 055,3,,
,Platform,R1261,LCDD-team - 055,3,,
,Bulged-G,R1261,LCDD-team - 055,3,,
,A-minor,R1261,LCDD-team - 055,3,,
,Tandem-GA-Sheared,R1261,LCDD-team - 055,3,,
,Intercalated nucleotide,R1261,LCDD-team - 055,3,,
,Docked A,R1261,LCDD-team - 055,3,,
,Loop-E Submotif,R1263,KUMC - 227,4,,
,Intercalated T-Loop,R1263,KUMC - 227,4,,
,GNRA Tetraloop,R1263,KUMC - 227,4,,
,T-loop,R1263,KUMC - 227,4,,
,Tetraloop-receptor,R1263,KUMC - 227,4,,
,U-turn,R1263,KUMC - 227,4,,
,GA-minor,R1263,KUMC - 227,4,,0.0
,UA-handle,R1263,KUMC - 227,4,,
,Z-turn,R1263,KUMC - 227,4,,
,Platform,R1263,KUMC - 227,4,,
,Bulged-G,R1263,KUMC - 227,4,,
,A-minor,R1263,KUMC - 227,4,,
,Tandem-GA-Sheared,R1263,KUMC - 227,4,,0.0
,Intercalated nucleotide,R1263,KUMC - 227,4,,
,Docked A,R1263,KUMC - 227,4,,
,Loop-E Submotif,R1224s2,UNRES - 261,1,,0.0
,Intercalated T-Loop,R1224s2,UNRES - 261,1,,
,GNRA Tetraloop,R1224s2,UNRES - 261,1,,
,T-loop,R1224s2,UNRES - 261,1,,
,Tetraloop-receptor,R1224s2,UNRES - 261,1,,
,U-turn,R1224s2,UNRES - 261,1,,0.0
,GA-minor,R1224s2,UNRES - 261,1,,
,UA-handle,R1224s2,UNRES - 261,1,,0.0
,Z-turn,R1224s2,UNRES - 261,1,,
,Platform,R1224s2,UNRES - 261,1,,0.0
,Bulged-G,R1224s2,UNRES - 261,1,,0.0
,A-minor,R1224s2,UNRES - 261,1,,0.0
,Tandem-GA-Sheared,R1224s2,UNRES - 261,1,,
,Intercalated nucleotide,R1224s2,UNRES - 261,1,,
,Docked A,R1224s2,UNRES - 261,1,,0.0
,Loop-E Submotif,R1263,OpenComplex - 167,5,,
,Intercalated T-Loop,R1263,OpenComplex - 167,5,,
,GNRA Tetraloop,R1263,OpenComplex - 167,5,,
,T-loop,R1263,OpenComplex - 167,5,,
,Tetraloop-receptor,R1263,OpenComplex - 167,5,,
,U-turn,R1263,OpenComplex - 167,5,,
,GA-minor,R1263,OpenComplex - 167,5,,0.0
,UA-handle,R1263,OpenComplex - 167,5,,
,Z-turn,R1263,OpenComplex - 167,5,,
,Platform,R1263,OpenComplex - 167,5,,
,Bulged-G,R1263,OpenComplex - 167,5,,
,A-minor,R1263,OpenComplex - 167,5,,
,Tandem-GA-Sheared,R1263,OpenComplex - 167,5,,0.0
,Intercalated nucleotide,R1263,OpenComplex - 167,5,,
,Docked A,R1263,OpenComplex - 167,5,,
,Loop-E Submotif,R1296,dfr - 165,4,,
,Intercalated T-Loop,R1296,dfr - 165,4,,
,GNRA Tetraloop,R1296,dfr - 165,4,,
,T-loop,R1296,dfr - 165,4,,
,Tetraloop-receptor,R1296,dfr - 165,4,,
,U-turn,R1296,dfr - 165,4,,
,GA-minor,R1296,dfr - 165,4,,
,UA-handle,R1296,dfr - 165,4,,
,Z-turn,R1296,dfr - 165,4,,
,Platform,R1296,dfr - 165,4,,
,Bulged-G,R1296,dfr - 165,4,,
,A-minor,R1296,dfr - 165,4,,
,Tandem-GA-Sheared,R1296,dfr - 165,4,,
,Intercalated nucleotide,R1296,dfr - 165,4,,
,Docked A,R1296,dfr - 165,4,,
,Loop-E Submotif,R1212,thermomaps - 169,5,,
,Intercalated T-Loop,R1212,thermomaps - 169,5,,
,GNRA Tetraloop,R1212,thermomaps - 169,5,,
,T-loop,R1212,thermomaps - 169,5,,
,Tetraloop-receptor,R1212,thermomaps - 169,5,,
,U-turn,R1212,thermomaps - 169,5,,
,GA-minor,R1212,thermomaps - 169,5,,
,UA-handle,R1212,thermomaps - 169,5,,
,Z-turn,R1212,thermomaps - 169,5,,
,Platform,R1212,thermomaps - 169,5,,
,Bulged-G,R1212,thermomaps - 169,5,,
,A-minor,R1212,thermomaps - 169,5,,
,Tandem-GA-Sheared,R1212,thermomaps - 169,5,,
,Intercalated nucleotide,R1212,thermomaps - 169,5,,
,Docked A,R1212,thermomaps - 169,5,,
,Loop-E Submotif,R1211,thermomaps - 169,4,,
,Intercalated T-Loop,R1211,thermomaps - 169,4,,
,GNRA Tetraloop,R1211,thermomaps - 169,4,,
,T-loop,R1211,thermomaps - 169,4,,
,Tetraloop-receptor,R1211,thermomaps - 169,4,,
,U-turn,R1211,thermomaps - 169,4,,
,GA-minor,R1211,thermomaps - 169,4,,0.0
,UA-handle,R1211,thermomaps - 169,4,,
,Z-turn,R1211,thermomaps - 169,4,,
,Platform,R1211,thermomaps - 169,4,,
,Bulged-G,R1211,thermomaps - 169,4,,
,A-minor,R1211,thermomaps - 169,4,,
,Tandem-GA-Sheared,R1211,thermomaps - 169,4,,
,Intercalated nucleotide,R1211,thermomaps - 169,4,,
,Docked A,R1211,thermomaps - 169,4,,
,Loop-E Submotif,R1205,GromihaLab - 272,2,,
,Intercalated T-Loop,R1205,GromihaLab - 272,2,,0.0
,GNRA Tetraloop,R1205,GromihaLab - 272,2,,
,T-loop,R1205,GromihaLab - 272,2,,0.0
,Tetraloop-receptor,R1205,GromihaLab - 272,2,,
,U-turn,R1205,GromihaLab - 272,2,,0.0
,GA-minor,R1205,GromihaLab - 272,2,,0.0
,UA-handle,R1205,GromihaLab - 272,2,,0.0
,Z-turn,R1205,GromihaLab - 272,2,,
,Platform,R1205,GromihaLab - 272,2,,
,Bulged-G,R1205,GromihaLab - 272,2,,
,A-minor,R1205,GromihaLab - 272,2,,
,Tandem-GA-Sheared,R1205,GromihaLab - 272,2,,
,Intercalated nucleotide,R1205,GromihaLab - 272,2,,0.0
,Docked A,R1205,GromihaLab - 272,2,,
,Loop-E Submotif,R1262,AF3-server - S 304,5,,
,Intercalated T-Loop,R1262,AF3-server - S 304,5,,
,GNRA Tetraloop,R1262,AF3-server - S 304,5,,
,T-loop,R1262,AF3-server - S 304,5,,
,Tetraloop-receptor,R1262,AF3-server - S 304,5,,
,U-turn,R1262,AF3-server - S 304,5,,
,GA-minor,R1262,AF3-server - S 304,5,,
,UA-handle,R1262,AF3-server - S 304,5,,
,Z-turn,R1262,AF3-server - S 304,5,,
,Platform,R1262,AF3-server - S 304,5,,
,Bulged-G,R1262,AF3-server - S 304,5,,
,A-minor,R1262,AF3-server - S 304,5,,
,Tandem-GA-Sheared,R1262,AF3-server - S 304,5,,
,Intercalated nucleotide,R1262,AF3-server - S 304,5,,
,Docked A,R1262,AF3-server - S 304,5,,
,Loop-E Submotif,R1209,PerezLab_Gators - 358,4,,
,Intercalated T-Loop,R1209,PerezLab_Gators - 358,4,,
,GNRA Tetraloop,R1209,PerezLab_Gators - 358,4,,
,T-loop,R1209,PerezLab_Gators - 358,4,,
,Tetraloop-receptor,R1209,PerezLab_Gators - 358,4,,
,U-turn,R1209,PerezLab_Gators - 358,4,,
,GA-minor,R1209,PerezLab_Gators - 358,4,,
,UA-handle,R1209,PerezLab_Gators - 358,4,,
,Z-turn,R1209,PerezLab_Gators - 358,4,,
,Platform,R1209,PerezLab_Gators - 358,4,,
,Bulged-G,R1209,PerezLab_Gators - 358,4,,
,A-minor,R1209,PerezLab_Gators - 358,4,,
,Tandem-GA-Sheared,R1209,PerezLab_Gators - 358,4,,
,Intercalated nucleotide,R1209,PerezLab_Gators - 358,4,,
,Docked A,R1209,PerezLab_Gators - 358,4,,
,Loop-E Submotif,R1261,CoDock - 262,5,,
,Intercalated T-Loop,R1261,CoDock - 262,5,,
,GNRA Tetraloop,R1261,CoDock - 262,5,,
,T-loop,R1261,CoDock - 262,5,,
,Tetraloop-receptor,R1261,CoDock - 262,5,,
,U-turn,R1261,CoDock - 262,5,,
,GA-minor,R1261,CoDock - 262,5,,
,UA-handle,R1261,CoDock - 262,5,,
,Z-turn,R1261,CoDock - 262,5,,
,Platform,R1261,CoDock - 262,5,,
,Bulged-G,R1261,CoDock - 262,5,,
,A-minor,R1261,CoDock - 262,5,,
,Tandem-GA-Sheared,R1261,CoDock - 262,5,,
,Intercalated nucleotide,R1261,CoDock - 262,5,,
,Docked A,R1261,CoDock - 262,5,,
,Loop-E Submotif,R1211,GuangzhouRNA_AI - 317,5,,
,Intercalated T-Loop,R1211,GuangzhouRNA_AI - 317,5,,
,GNRA Tetraloop,R1211,GuangzhouRNA_AI - 317,5,,
,T-loop,R1211,GuangzhouRNA_AI - 317,5,,
,Tetraloop-receptor,R1211,GuangzhouRNA_AI - 317,5,,
,U-turn,R1211,GuangzhouRNA_AI - 317,5,,
,GA-minor,R1211,GuangzhouRNA_AI - 317,5,,0.0
,UA-handle,R1211,GuangzhouRNA_AI - 317,5,,
,Z-turn,R1211,GuangzhouRNA_AI - 317,5,,
,Platform,R1211,GuangzhouRNA_AI - 317,5,,
,Bulged-G,R1211,GuangzhouRNA_AI - 317,5,,
,A-minor,R1211,GuangzhouRNA_AI - 317,5,,
,Tandem-GA-Sheared,R1211,GuangzhouRNA_AI - 317,5,,
,Intercalated nucleotide,R1211,GuangzhouRNA_AI - 317,5,,
,Docked A,R1211,GuangzhouRNA_AI - 317,5,,
,Loop-E Submotif,R1261,GromihaLab - 272,5,,
,Intercalated T-Loop,R1261,GromihaLab - 272,5,,
,GNRA Tetraloop,R1261,GromihaLab - 272,5,,
,T-loop,R1261,GromihaLab - 272,5,,
,Tetraloop-receptor,R1261,GromihaLab - 272,5,,
,U-turn,R1261,GromihaLab - 272,5,,
,GA-minor,R1261,GromihaLab - 272,5,,
,UA-handle,R1261,GromihaLab - 272,5,,
,Z-turn,R1261,GromihaLab - 272,5,,
,Platform,R1261,GromihaLab - 272,5,,
,Bulged-G,R1261,GromihaLab - 272,5,,
,A-minor,R1261,GromihaLab - 272,5,,
,Tandem-GA-Sheared,R1261,GromihaLab - 272,5,,
,Intercalated nucleotide,R1261,GromihaLab - 272,5,,
,Docked A,R1261,GromihaLab - 272,5,,
,Loop-E Submotif,R1211,PerezLab_Gators - 358,5,,
,Intercalated T-Loop,R1211,PerezLab_Gators - 358,5,,
,GNRA Tetraloop,R1211,PerezLab_Gators - 358,5,,
,T-loop,R1211,PerezLab_Gators - 358,5,,
,Tetraloop-receptor,R1211,PerezLab_Gators - 358,5,,
,U-turn,R1211,PerezLab_Gators - 358,5,,
,GA-minor,R1211,PerezLab_Gators - 358,5,,0.0
,UA-handle,R1211,PerezLab_Gators - 358,5,,
,Z-turn,R1211,PerezLab_Gators - 358,5,,
,Platform,R1211,PerezLab_Gators - 358,5,,
,Bulged-G,R1211,PerezLab_Gators - 358,5,,
,A-minor,R1211,PerezLab_Gators - 358,5,,
,Tandem-GA-Sheared,R1211,PerezLab_Gators - 358,5,,
,Intercalated nucleotide,R1211,PerezLab_Gators - 358,5,,
,Docked A,R1211,PerezLab_Gators - 358,5,,
,Loop-E Submotif,R1262,LCDD-team - 055,5,,
,Intercalated T-Loop,R1262,LCDD-team - 055,5,,
,GNRA Tetraloop,R1262,LCDD-team - 055,5,,
,T-loop,R1262,LCDD-team - 055,5,,
,Tetraloop-receptor,R1262,LCDD-team - 055,5,,
,U-turn,R1262,LCDD-team - 055,5,,
,GA-minor,R1262,LCDD-team - 055,5,,
,UA-handle,R1262,LCDD-team - 055,5,,
,Z-turn,R1262,LCDD-team - 055,5,,
,Platform,R1262,LCDD-team - 055,5,,
,Bulged-G,R1262,LCDD-team - 055,5,,
,A-minor,R1262,LCDD-team - 055,5,,
,Tandem-GA-Sheared,R1262,LCDD-team - 055,5,,
,Intercalated nucleotide,R1262,LCDD-team - 055,5,,
,Docked A,R1262,LCDD-team - 055,5,,
,Loop-E Submotif,R1262,RNAFOLDX - 435,4,,
,Intercalated T-Loop,R1262,RNAFOLDX - 435,4,,
,GNRA Tetraloop,R1262,RNAFOLDX - 435,4,,
,T-loop,R1262,RNAFOLDX - 435,4,,
,Tetraloop-receptor,R1262,RNAFOLDX - 435,4,,
,U-turn,R1262,RNAFOLDX - 435,4,,
,GA-minor,R1262,RNAFOLDX - 435,4,,
,UA-handle,R1262,RNAFOLDX - 435,4,,
,Z-turn,R1262,RNAFOLDX - 435,4,,
,Platform,R1262,RNAFOLDX - 435,4,,
,Bulged-G,R1262,RNAFOLDX - 435,4,,
,A-minor,R1262,RNAFOLDX - 435,4,,
,Tandem-GA-Sheared,R1262,RNAFOLDX - 435,4,,
,Intercalated nucleotide,R1262,RNAFOLDX - 435,4,,
,Docked A,R1262,RNAFOLDX - 435,4,,
,Loop-E Submotif,R1242,CSSB_experimental - 286,3,,0.0
,Intercalated T-Loop,R1242,CSSB_experimental - 286,3,,0.0
,GNRA Tetraloop,R1242,CSSB_experimental - 286,3,,
,T-loop,R1242,CSSB_experimental - 286,3,,0.0
,Tetraloop-receptor,R1242,CSSB_experimental - 286,3,,
,U-turn,R1242,CSSB_experimental - 286,3,,0.0
,GA-minor,R1242,CSSB_experimental - 286,3,,
,UA-handle,R1242,CSSB_experimental - 286,3,,0.0
,Z-turn,R1242,CSSB_experimental - 286,3,,
,Platform,R1242,CSSB_experimental - 286,3,,0.0
,Bulged-G,R1242,CSSB_experimental - 286,3,,0.0
,A-minor,R1242,CSSB_experimental - 286,3,,0.0
,Tandem-GA-Sheared,R1242,CSSB_experimental - 286,3,,
,Intercalated nucleotide,R1242,CSSB_experimental - 286,3,,0.0
,Docked A,R1242,CSSB_experimental - 286,3,,0.0
,Loop-E Submotif,R1205,GuangzhouRNA-human - 183,5,,
,Intercalated T-Loop,R1205,GuangzhouRNA-human - 183,5,,0.0
,GNRA Tetraloop,R1205,GuangzhouRNA-human - 183,5,,
,T-loop,R1205,GuangzhouRNA-human - 183,5,,0.0
,Tetraloop-receptor,R1205,GuangzhouRNA-human - 183,5,,
,U-turn,R1205,GuangzhouRNA-human - 183,5,,0.0
,GA-minor,R1205,GuangzhouRNA-human - 183,5,,0.0
,UA-handle,R1205,GuangzhouRNA-human - 183,5,,0.0
,Z-turn,R1205,GuangzhouRNA-human - 183,5,,
,Platform,R1205,GuangzhouRNA-human - 183,5,,
,Bulged-G,R1205,GuangzhouRNA-human - 183,5,,
,A-minor,R1205,GuangzhouRNA-human - 183,5,,
,Tandem-GA-Sheared,R1205,GuangzhouRNA-human - 183,5,,
,Intercalated nucleotide,R1205,GuangzhouRNA-human - 183,5,,0.0
,Docked A,R1205,GuangzhouRNA-human - 183,5,,
,Loop-E Submotif,R1261,OpenComplex_Server - S 450,4,,
,Intercalated T-Loop,R1261,OpenComplex_Server - S 450,4,,
,GNRA Tetraloop,R1261,OpenComplex_Server - S 450,4,,
,T-loop,R1261,OpenComplex_Server - S 450,4,,
,Tetraloop-receptor,R1261,OpenComplex_Server - S 450,4,,
,U-turn,R1261,OpenComplex_Server - S 450,4,,
,GA-minor,R1261,OpenComplex_Server - S 450,4,,
,UA-handle,R1261,OpenComplex_Server - S 450,4,,
,Z-turn,R1261,OpenComplex_Server - S 450,4,,
,Platform,R1261,OpenComplex_Server - S 450,4,,
,Bulged-G,R1261,OpenComplex_Server - S 450,4,,
,A-minor,R1261,OpenComplex_Server - S 450,4,,
,Tandem-GA-Sheared,R1261,OpenComplex_Server - S 450,4,,
,Intercalated nucleotide,R1261,OpenComplex_Server - S 450,4,,
,Docked A,R1261,OpenComplex_Server - S 450,4,,
,Loop-E Submotif,R1261,test001 - 202,5,,
,Intercalated T-Loop,R1261,test001 - 202,5,,
,GNRA Tetraloop,R1261,test001 - 202,5,,
,T-loop,R1261,test001 - 202,5,,
,Tetraloop-receptor,R1261,test001 - 202,5,,
,U-turn,R1261,test001 - 202,5,,
,GA-minor,R1261,test001 - 202,5,,
